Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
3037	St. Lucia	E95A731-8	Wa	{ -2 }	(E61+1)	[8547]	-	-	-	452	10	OU	M0 V M2 V M9 V
3039	Whyte	D100664-7	Na Ni Va O:2935	{ -3 }	(752-3)	[635A]	-	-	-	232	10	OU	M1 V M0 V
3132	White Horse	A557899-9	Pa Ph	{ 1 }	(979-3)	[792A]	-	-	-	992	12	SoCf	G3 V
3133	Swaziland	D8D5888-3	Ph	{ -2 }	(975+1)	[B611]	-	-	-	440	15	NaHu	M2 V M6 V
3137	Asahikawa	X100000-0	Ba Va Fo	{ -3 }	(700-5)	[0000]	-	-	R	030	10	NaXX	K7 V
3138	Chiba	B668401-C	Ni Pa	{ 1 }	(633+1)	[353D]	-	-	-	220	11	SoCf	G2 V M9 V
3140	Emarnshahr	B424512-A	Ni	{ 1 }	(C42+2)	[8658]	-	-	-	881	12	SoCf	G4 V
3234	Ayaz	E657310-4	Ga Lo	{ -3 }	(920-1)	[6151]	-	-	-	452	14	SoCf	M1 V
3235	Grunwald	C66887B-4	Pa Ph Ri	{ 0 }	(679-4)	[8871]	-	-	-	220	4	SoCf	M2 V
3237	Ulianov	X644000-0	Ba Fo	{ -3 }	(700-5)	[0000]	-	-	R	022	11	NaXX	G0 V M5 V
3239	Tura	C310953-C	Hi In Na Sa	{ 3 }	(B8D-1)	[DC4A]	-	-	-	120	10	SoCf	A4 II M6 V
