Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
2340	Kelvin	B6419BE-C	He Hi In Po Da	{ 4 }	(C89-3)	[7D6E]	-	-	A	660	15	SoCf	M0 V M2 V
2434	Lexol	B100563-D	Ni Va O:2340	{ 1 }	(B47+2)	[465B]	-	-	-	711	9	SoCf	M3 V M9 V
2438	Forgotten	E53087C-7	De Na Ph Po	{ -2 }	(578-2)	[A649]	-	-	-	440	9	SoCf	K1 V
2440	Genevens	D5508CD-6	De Ph Po Fo	{ -2 }	(777+4)	[6615]	-	-	R	550	13	SoCf	G2 V M9 V
2535	Kappa	X424440-7	Ni Fo	{ -3 }	(C30+0)	[61AA]	-	-	R	880	10	SoCf	M1 V M6 V
2539	Boley	C43466A-A	Ni O:2340	{ 0 }	(456-1)	[7668]	-	-	-	811	12	SoCf	F6 V
2631	Egg	B000563-C	As Ni Va O:2827	{ 1 }	(945+2)	[966B]	-	-	-	451	10	SoCf	G2 V M6 V
2632	Donegal	X100423-7	Ni Va Fo	{ -3 }	(831+4)	[4177]	-	-	R	770	11	SoCf	M1 V
2633	Bikar	C79A522-B	Ni Wa	{ 0 }	(D45+1)	[6527]	-	-	-	891	17	SoCf	K7 V
2635	Lira	D527534-8	Ni	{ -3 }	(B41+2)	[5243]	-	-	-	460	11	SoCf	M1 V
2636	Ekhapen	D100564-A	Ni Va O:2340	{ -1 }	(740-3)	[344E]	-	-	-	340	9	SoCf	K0 V M6 V
2731	Khesanadu	E788247-7	Lo	{ -3 }	(910+2)	[1146]	-	-	-	170	14	SoCf	M1 V K2 V
2734	Ryvo	E682425-7	Ni	{ -3 }	(A30+0)	[614C]	-	-	-	122	11	SoCf	K4 V
2834	Khirekhera	B551465-B	Ni Po O:3138	{ 1 }	(C36-1)	[552C]	-	-	-	660	7	SoCf	M2 V
2835	Acorn	B100300-C	Lo Va	{ 1 }	(C21-2)	[2438]	-	-	-	310	13	SoCf	M1 V
2836	Montezuma	B562642-A	Ni Ri	{ 2 }	(D53+0)	[383A]	-	-	-	610	15	SoCf	K4 V
2838	Dijon	A434522-D	Ni	{ 2 }	(B43-3)	[1719]	-	KM	-	663	10	SoCf	M1 V M9 V
2839	049-949	X520588-7	De He Ni Po Fo	{ -3 }	(840+2)	[8277]	-	-	R	881	11	SoCf	M2 V M1 V
2840	Suudo	B778538-B	Ag Ni	{ 2 }	(B45+0)	[8717]	-	-	-	330	16	SoCf	F1 V
2933	Quarry	B99A344-C	Lo Wa RsA	{ 1 }	(B21-2)	[147D]	-	-	-	410	15	SoCf	M3 V
2939	Sofar	B8D457B-C	Ni	{ 2 }	(446+0)	[573F]	-	KM	-	440	6	SoCf	K9 V
3033	Taumotu	C100434-A	Ni Va Di (Taumotuo)	{ 0 }	(B36+1)	[144F]	-	-	-	330	12	SoCf	F0 V
3034	Mitchell	C100785-B	Na Pi Va	{ 1 }	(967+2)	[587F]	-	-	-	990	6	SoCf	M3 V
3036	Agiruur	C9A3547-A	Fl Ni Px	{ 0 }	(743+0)	[551D]	-	-	-	880	11	SoCf	M3 V
3131	Kide	C684678-8	Ag Ni Ri	{ 0 }	(853+1)	[3688]	-	-	-	992	16	SoCf	M2 V
3132	Lefiguura	C868553-A	Ag Ni Pr	{ 1 }	(A46-2)	[1656]	-	K	-	441	10	SoCf	G2 V M9 V
3134	Kipper	D310000-0	Ba	{ -3 }	(400-5)	[0000]	-	-	-	092	12	SoCf	M3 V
3138	Gresham	A3109A9-E	Hi In Na Cp	{ 4 }	(B88+4)	[4D5F]	-	-	-	880	8	SoCf	M1 V
3139	Uppsala	C9795AC-A	Ni Fo	{ 0 }	(E43+3)	[657E]	-	-	R	551	11	SoCf	F4 V M8 V
3140	Futok	B594634-A	Ag Ni	{ 2 }	(356-1)	[2847]	-	-	-	990	17	SoCf	M1 V M8 V
3231	Desel	E1006BF-9	Na Ni Va Fo	{ -2 }	(B51+0)	[4458]	-	-	R	440	10	SoCf	M3 V M2 V
3236	Lebherz	E657830-6	Ga Pa Ph	{ -2 }	(776-1)	[461A]	-	-	-	121	14	SoCf	G1 V
