Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
1136	Krupp	C69A733-8	Pi Wa	{ -1 }	(867-1)	[6659]	-	-	-	990	4	SoCf	G7 V K0 V
1139	023-876	E536403-6	Ni	{ -3 }	(A32-2)	[4151]	-	-	-	221	14	SoCf	K9 V M2 V
1140	Manta	C653435-6	Ni Po	{ -2 }	(830+2)	[7245]	-	-	-	662	9	SoCf	G9 V M5 V
1236	Chu'o	B566343-9	Lo Rs	{ 0 }	(820-1)	[5366]	-	-	-	330	11	SoCf	G5 V G8 V
1238	Zuppe	C6A4686-8	Fl Ni Px	{ -2 }	(E51-2)	[3464]	-	K	-	880	10	SoCf	M3 V
1240	Drizz	B69A556-B	Ni Wa	{ 1 }	(F44+0)	[5677]	-	-	-	230	9	SoCf	M1 V
1332	Falstaff	B89A785-B	Pi Wa	{ 2 }	(668+0)	[694D]	-	-	-	992	9	SoCf	G0 V
1333	Spectrum	C55889A-7	Pa Ph	{ -1 }	(97B-1)	[5795]	-	-	-	811	10	NaHu	F8 V
1438	Blackjack	A5119B9-C	Hi Ic In Na Da Cp	{ 4 }	(A8A-1)	[CD3A]	-	-	A	881	14	SoCf	K5 V
1440	Acqua III	C66A110-A	Lo Wa	{ 0 }	(900+1)	[116E]	-	-	-	321	12	SoCf	K7 V
1531	Behave	E544463-5	Ni Pa O:1534	{ -3 }	(430-4)	[1159]	-	-	-	661	12	SoCf	F2 V
1532	New Ico	C431575-9	Ni Po	{ -1 }	(D45-1)	[2488]	-	-	-	340	14	SoCf	M2 V G5 V
1534	Kolin	B544554-9	Ag Ni	{ 2 }	(C46+1)	[4757]	-	KM	-	990	8	SoCf	K2 V A8 V
1535	Selig	X79A98B-5	Hi In Wa Fo	{ 0 }	(382+0)	[A9A3]	-	-	R	120	9	NaHu	F1 V
1537	Bois	B201100-B	Ic Lo Va	{ 1 }	(A01+0)	[125A]	-	-	-	290	9	SoCf	M2 V K8 V
1631	Xuber	C563437-7	Ni	{ -2 }	(630+2)	[8213]	-	-	-	121	14	SoCf	G4 V
1632	Free	B201679-9	Ic Na Ni Va	{ 0 }	(C54-3)	[4656]	-	-	-	440	14	SoCf	M3 V
1637	Brellik	C67A212-9	Lo Wa	{ -1 }	(810+4)	[215B]	-	-	-	690	9	SoCf	K5 V M3 V
1638	Diaque	C599876-7	Ph Pi	{ -1 }	(974-1)	[6715]	-	-	-	991	15	SoCf	K7 V M8 V
1735	Genugten	C431333-A	Lo Po	{ 0 }	(720+1)	[336E]	-	-	-	110	15	SoCf	M1 V M1 V
1736	Ungarn	A8979A7-9	Hi In	{ 3 }	(88F+1)	[8C38]	-	-	-	441	10	SoCf	G7 V
1831	Coeus	E551632-5	Ni Po	{ -3 }	(553-3)	[5333]	-	-	-	660	10	SoCf	G0 V
1832	Harpring	C8C788B-9	Fl Ph	{ 0 }	(E78+1)	[C81B]	-	-	-	120	8	SoCf	K9 V K1 III
1833	Viallalta	B556547-8	Ag Ni	{ 1 }	(942+1)	[1698]	-	KM	-	882	11	SoCf	K4 V M1 V
1834	Furuma	CA99154-9	Lo	{ -1 }	(900-3)	[2188]	-	-	-	840	13	SoCf	F5 V
1836	Ratri	C552777-3	Po	{ -1 }	(A6A+4)	[8631]	-	-	-	550	8	SoCf	K1 V
1837	Glenex	A754310-B	Lo	{ 1 }	(D21+2)	[541D]	-	-	-	540	15	SoCf	G3 V
1838	Barnstone	D863236-2	Lo	{ -3 }	(910-4)	[5123]	-	-	-	941	11	SoCf	G5 V
1840	Farringhaus	D6A7656-8	Fl Ni	{ -3 }	(E50-2)	[6359]	-	-	-	121	18	SoCf	M2 V M8 V
1934	Teault	E521433-7	He Ni Po	{ -3 }	(631+1)	[2167]	-	-	-	771	11	SoCf	F4 V K2 V
1935	Dyavai	E8C8677-9	Fl Ni	{ -2 }	(C51+3)	[4458]	-	-	-	710	12	SoCf	G6 V
1936	Ebisu	C558274-4	Lo	{ -2 }	(210-2)	[11A1]	-	-	-	120	9	SoCf	F9 V
1939	Salyer	C977777-7	Ag Pi	{ 0 }	(966+3)	[3776]	-	-	-	990	8	SoCf	G3 V
2032	Ghoryana	C888410-8	Ni Pa	{ -2 }	(C30+0)	[7266]	-	M	-	242	11	SoCf	G2 V
2132	Tuxhorn	D9B5566-8	Fl Ni Px O:2234	{ -3 }	(C43+0)	[423A]	-	-	-	231	15	SoCf	M3 V M8 V
2133	Diana	X531474-6	Ni Po Fo	{ -3 }	(433-3)	[2135]	-	-	R	772	12	SoCf	M3 V
2134	Urquiza	C9AA444-A	Fl Ni Wa	{ 0 }	(735-5)	[645B]	-	-	-	940	9	SoCf	G3 V M3 V
2135	Needler	B100667-B	Na Ni Va O:2234	{ 1 }	(E55+0)	[977D]	-	-	-	612	11	SoCf	M1 V
2136	Gastineau	B773423-9	Ni	{ 0 }	(E32-1)	[4455]	-	-	-	770	8	SoCf	K4 V M7 V
2139	Stancombe	A000623-C	As Na Ni Va	{ 1 }	(G52+4)	[574D]	-	-	-	992	12	SoCf	M1 V
2231	Mazotz	X866773-2	Ag Ga Ri Fo	{ 0 }	(968-4)	[4711]	-	-	R	981	8	SoCf	G3 V K6 V
2234	Tyche	A554611-A	Ag Ni Cp	{ 2 }	(858+2)	[3847]	-	-	-	120	15	SoCf	M1 V
2236	Balajee	C421554-8	He Ni Po	{ -2 }	(A41-2)	[1359]	-	-	-	371	10	SoCf	M2 V M9 V
2238	Frykberg	C310245-7	Lo	{ -2 }	(510-5)	[1198]	-	-	-	680	10	SoCf	G3 V
2239	Wolfram	A6A3410-C	Fl Ni	{ 2 }	(G33+3)	[566E]	-	KM	-	340	7	SoCf	K4 V K5 V
2332	Licini	B575400-B	Ni Pa	{ 1 }	(637+1)	[454B]	-	-	-	340	8	SoCf	K1 V M2 V
2334	Lisah	A7984B9-C	Ni Pa Da	{ 1 }	(934+1)	[455D]	-	-	A	231	7	SoCf	G2 V
2335	Roen	C431832-8	Na Ph Po	{ -1 }	(973+4)	[8745]	-	-	-	771	9	SoCf	M0 V
2338	Shigetoshi	A424413-B	Ni	{ 2 }	(934+3)	[5637]	-	KM	-	450	8	SoCf	M2 V
2339	Ebaun	E541000-0	Ba He Po	{ -3 }	(800-5)	[0000]	-	-	-	041	15	SoCf	M1 V
2434	Geb	A554300-C	Lo	{ 2 }	(722+0)	[652A]	-	KM	-	220	12	SoCf	M0 V
2436	Tuoni	E43019A-6	De Lo Po	{ -3 }	(600-2)	[5155]	-	-	-	750	5	SoCf	M2 V
2439	Wingard	A300534-C	Ni Va	{ 1 }	(D42+3)	[9698]	-	-	-	772	13	SoCf	M2 V M9 V
2534	Beldavs	A431412-C	Ni Po	{ 1 }	(D33+0)	[252B]	-	-	-	452	8	SoCf	M3 V
2536	Ledbetter	B550844-9	De Ph Po	{ 1 }	(877-2)	[89A6]	-	-	-	430	13	SoCf	G0 V
2538	Piccione	B5A0333-A	He Lo	{ 1 }	(F21-2)	[549D]	-	-	-	621	9	SoCf	K6 V
2539	McBain	C89A646-8	Ni Wa	{ -2 }	(653-1)	[B469]	-	-	-	120	12	SoCf	F2 V
2631	Gerwalk	A100994-E	Hi In Na Va Cp	{ 5 }	(B8E+3)	[AE4E]	-	KM	-	121	14	SoCf	M2 V
2633	Teska	D89A773-7	Pi Wa	{ -2 }	(963+2)	[A576]	-	-	-	232	9	SoCf	M2 V M1 V
2638	Lazog	B898300-A	Lo	{ 1 }	(621+3)	[3468]	-	-	-	610	6	SoCf	M3 V M5 V
2731	Bergvardt	B200850-A	Na Ph Pi Va	{ 2 }	(979+3)	[9A6C]	-	-	-	230	8	SoCf	F4 V
2736	Fatch	A631102-B	Lo Po	{ 2 }	(802+5)	[134A]	-	KM	-	920	8	SoCf	M1 V
2831	Winnenauer	C756302-6	Ga Lo (Obopebel)	{ -2 }	(720-3)	[1136]	-	-	-	112	9	SoCf	K6 V
2836	Motao	C662551-7	Ni Pr	{ -2 }	(840-4)	[5389]	-	-	-	120	13	SoCf	G3 V
2837	Derjoulian	B674330-7	Lo	{ -1 }	(520+2)	[1296]	-	M	-	171	7	SoCf	K8 V M6 V
2839	Tatsuya	E421000-0	Ba He Po	{ -3 }	(500-5)	[0000]	-	-	-	060	8	SoCf	M0 V
2932	Bouzouba	B586576-9	Ag Ni Pr Rs	{ 1 }	(A43+0)	[765E]	-	-	-	981	16	SoCf	M1 V
2933	Pacific	B568789-9	Ag Ri Dolp2	{ 3 }	(76A+1)	[3A4C]	-	-	-	550	14	SoCf	G2 V
2934	Aclavik	C559766-4	O:2631	{ -1 }	(A69+0)	[3672]	-	-	-	552	8	SoCf	K2 V
2936	Pardini	C754415-8	Ni Pa	{ -2 }	(830+0)	[1228]	-	-	-	881	13	SoCf	K5 V M1 V
2937	Berardsly	C656598-4	Ag Ga Ni	{ -1 }	(B45+2)	[6412]	-	-	-	230	13	SoCf	G0 V M2 V
2939	Hesselgrave	AA98611-9	Ag Ni	{ 1 }	(A57-2)	[A774]	-	-	-	440	15	SoCf	K1 V
2940	Gursky	A7388AB-B	Ph Da	{ 2 }	(F77+3)	[BA4E]	-	-	A	121	5	SoCf	K1 V M2 V
3031	Chouli	CAE8466-6	Ni O:2631	{ -2 }	(234+1)	[4263]	-	-	-	120	10	SoCf	G0 V
3036	Hessoun	A7B8754-C	Fl	{ 2 }	(46A+3)	[799E]	-	-	-	122	10	SoCf	M2 V
3037	Wongxia	A7655A9-B	Ag Ga Ni Pr	{ 2 }	(B44+0)	[574B]	-	-	-	160	15	SoCf	M1 V M5 V
3040	Blackhawk	A6A5558-D	Fl Ni Px	{ 2 }	(H47+4)	[A769]	-	KM	-	612	12	SoCf	F4 V K7 V
3135	Strom	B432623-8	Na Ni Po	{ -1 }	(B50-4)	[A537]	-	-	-	990	10	SoCf	G6 V K9 V
3231	Mogeen	B435557-B	Ni Px	{ 1 }	(B45-4)	[163B]	-	-	-	771	13	SoCf	G8 V
3234	Phua	X430354-6	De Lo Po Fo	{ -3 }	(920-3)	[5139]	-	-	R	981	14	SoCf	M2 V
3235	Aija	D435522-6	Ni	{ -3 }	(642-2)	[627A]	-	-	-	232	14	SoCf	M0 V
3237	Cammon	A886200-C	Ga Lo	{ 1 }	(911-1)	[133D]	-	-	-	530	12	SoCf	G1 V K8 V
3239	Yukikyu	B430835-A	De Na Ph Po	{ 3 }	(B76-1)	[4B69]	-	KM	-	120	14	SoCf	G8 V
