# From Yahoo Kaa G!'kul working group by Mike McKeown
# josh 2009-05-11: Updated copy provided
# josh 2009-06-11: Added spaces between Z and BPG
# josh 2012-03-19: Fixed Gov/Law levels for Kk worlds:
# -'xikrar       2310 C66856Q-A    Ag                  123 Kk F0 V M2 V
# +'xikrar       2310 C66853A-A    Ag                  123 Kk F0 V M2 V
# -Guut          2116 B54857Q-A                        003 Kk K6 V M3 V
# +Guut          2116 B54853A-A                        003 Kk K6 V M3 V
# -Kulaarr       2319 EA8A47Q-9    Wa                  123 Kk M1 V
# +Kulaarr       2319 EA8A43A-9    Wa                  123 Kk M1 V
# -Guurr!'rr     2131 D4836KR-A  O Ni Ri               603 Kk M6 V
# +Guurr!'rr     2131 D48369A-A  O Ni Ri               603 Kk M6 V
# josh 2020-10-25: Replaced Lishun Suugugki with SELK
#
# Chris Griffen obtained the updated UWPs and statistics and ran them through the T5ify
# tool at https://travellermap.com/res/t5ss/t5ify.html using the T5 Tab delimited option.
# Updated the stellar data, removing all non-white dwarves (e.g., stars qualified as
# F3 D and similar), and adding white dwarves to the following systems to establish
# a similar ratio to the systems of other established Traveller sectors:
# 0134	Ide	  E5A0436-6		He Ni		625	Cr	F8 III D
# 0915	Enlesodi  B639344-C		Lo		602	Up	K1 III M4 V D
# 1134	Bastion	  C0008CF-8		As Va Ph Na Pi	825	NaXX	F6 II M4 V D
# 2036	Royrehk	  B527766-B		Pi O:1939	100	Hv	K9 II D
# 2601	Tharar	  B435746-9				500	Lx	F0 II K8 V D
# 3017	Kuur	  B40021A-9	K	Va Lo		203	Kk	K6 III D
#
# Changed all alliegances of NaAs to NaXX per Joshua Bell's instruction that those are
# erroneous. No independent Aslan worlds should be present in the sector.
#
# Based on Leroy Guatney's work at
#
# http://home.earthlink.net/~ngc5139/FDA/

Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W
2408	Naalee	E61133A-7		Ic Lo		601	KkTw	G7 V M9 V	{ -3 }	(621+1)	[2144]		8
2410	Lik	E200000-0		Va Ba		000	KkTw	M5 V	{ -3 }	(600+3)	[0000]		10
2415	Kegnektarar	E120000-0		De Ba Po		002	KkTw	K9 V	{ -3 }	(800-3)	[0000]		9
2416	Krar	E100000-0		Va Ba		001	KkTw	M3 V M8 V	{ -3 }	(600+3)	[0000]		8
2417	N'gh	B00033A-B	K	As Va Lo		414	KkTw	A1 V	{ 1 }	(D21+5)	[245C]		17
2418	Ar!rreekuk	B65A53A-C		Wa Ni		100	KkTw	K2 V	{ 1 }	(742-1)	[162B]		10
2424	Xkir	C33469A-A	O	Ni		500	KkTw	M2 V	{ 0 }	(955-5)	[768A]		5
2426	Kak	B34243A-B		He Ni Po		313	KkTw	F8 V K5 V	{ 1 }	(635+0)	[152D]		14
2427	Goo	C78589A-8		Ga Ph Pa Ri		212	KkTw	G6 V	{ 0 }	(777+3)	[886B]		7
2429	Grikr	B27233A-A	K	Lo		800	KkTw	K9 V	{ 1 }	(A21+2)	[4466]		10
2430	Owole	C88A731-8		Wa Ri		123	NaXX	F8 V	{ 0 }	(H63+0)	[6736]		9
2431	Etsoatad	C754404-8		Ni Pa		104	NaXX	K6 V M1 V	{ -2 }	(G34-3)	[8249]		12
2433	Bihmbi	E898756-6		Ag Pi		402	HvFd	K5 V F0 V	{ -1 }	(868+1)	[7628]		9
2437	Theral	E886102-7		Ga Lo		820	HvFd	K1 V	{ -3 }	(601-3)	[1143]		13
2438	Berand	A437166-A	E	Lo (minor) O:2737		302	HvFd	M5 V	{ 1 }	(901+5)	[428B]		7
2440	Boghas	B688873-A		Ph Pa Ri		405	HvFd	G1 V	{ 3 }	(E79-1)	[7B77]		16
2502	Shogarve	C7C3662-4		Fl Ni O:2803		714	Lx	K2 V	{ -2 }	(950+1)	[5438]		17
2503	Loitrala	A677A75-C	NS	Hi In		320	Lx	K2 V K7 V	{ 5 }	(99B-2)	[AF8A]		8
2505	Houeroar	E3006BB-6		Va Ni Na		701	Lx	K9 V	{ -3 }	(750-2)	[4357]		7
2506	Cedi	B335436-A		Ni		302	NaXX	K6 V M1 V K3 V	{ 1 }	(934-4)	[451C]		12
2509	Xkaal'	C47643A-9	O	Ni Pa		423	KkTw	M5 V	{ -1 }	(B31-2)	[5314]		11
2511	Kiikr'kim	D43221A-7	O	Lo Po		902	KkTw	F4 V K9 V	{ -3 }	(911-3)	[5138]		15
2521	Ke	D86843A-7		Ni Pa		200	KkTw	F0 V	{ -3 }	(530-3)	[2143]		11
2522	Traax	C43453A-B	O	Ni		214	KkTw	K3 V M2 V	{ 0 }	(F42-1)	[556D]		10
2525	Tigr	E35469A-7		Ni Ag		813	KkTw	K8 V	{ -2 }	(751+4)	[2428]		13
2527	Ookub!!	C33411A-7		Lo		600	KkTw	F7 V K9 V	{ -2 }	(301-2)	[21A6]		4
2528	Tr'k	A88799A-D	O	Ga Hi Pr		902	KkTw	M2 V	{ 3 }	(78C+0)	[AC4C]		10
2529	In!t	B32153A-C	O	He Ni Po		710	KkTw	G7 V	{ 1 }	(B42+0)	[666A]		7
2530	Ni	B78A21A-D	K	Wa Lo		901	KkTw	M3 V	{ 1 }	(511-3)	[334J]		5
2531	Eckon	E41589A-4		Ic Ph Pi		503	NaXX	M3 V M2 V M3 V	{ -2 }	(675+0)	[4675]		12
2532	Nousit	X671200-3		He Lo	R	400	NaXX	M1 V A1 V	{ -3 }	(711+0)	[1193]		9
2533	Yihsald	BA88303-C	K	Lo		233	HvFd	G4 V M5 V	{ 1 }	(C21-2)	[542B]		15
2535	Pizih	E335506-7		Ni		801	HvFd	M8 V	{ -3 }	(441+2)	[2276]		9
2536	Nebhan	C98A404-7	M	Wa Ni		521	HvFd	F9 V	{ -2 }	(933+2)	[628B]		12
2540	Thehla	C200203-9		Va Lo		122	HvFd	G6 V	{ -1 }	(D11+2)	[5156]		16
2601	Tharar	B435746-9				500	Lx	F0 II K8 V D	{ 1 }	(B6A+3)	[786B]		12
2604	Teteti	A7468AA-B		Ph Pa Pi		203	Lx	M3 V	{ 2 }	(978+0)	[AAA7]		14
2606	Anost	D476465-3		Ni Pa O:2803		500	Lx	G1 V	{ -3 }	(530+1)	[1161]		8
2607	Gn!r	E55653A-7		Ni Ag		213	KkTw	K9 V M1 V	{ -2 }	(744-4)	[6355]		10
2613	Kt'kr	D53843A-8	O	Ni		402	KkTw	M3 III	{ -3 }	(C30+1)	[7195]		6
2615	K'rr'hki	A21011A-B	K	Lo		600	KkTw	M4 III	{ 1 }	(A01+2)	[4249]		10
2616	Lur	E69443A-7		Ni Pa		300	KkTw	M2 V M2 V	{ -3 }	(433-4)	[514B]		9
2618	Kr!t!l	E69821A-5		Lo		601	KkTw	M9 V	{ -3 }	(411-1)	[7181]		6
2620	Kreer'l	C22111A-A	O	Lo Po		501	KkTw	K9 V	{ 0 }	(401-2)	[113A]		9
2621	Kigh	DA6A11A-9	O	Oc Lo		403	KkTw	K8 V K5 V	{ -2 }	(801+1)	[1138]		13
2622	T'mb!!r	E57421A-7		Lo		601	KkTw	M2 V	{ -3 }	(511-1)	[316A]		10
2623	Kek	X76811A-3		Lo Rs	R	401	KkTw	M2 V	{ -3 }	(901-3)	[2134]		11
2624	Kaar	E100000-0		Va Ba		015	KkTw	G7 V A6 V	{ -3 }	(900-4)	[0000]		10
2625	Ariikragraa	A97A53A-F	K	Wa Ni		115	KkTw	F5 V	{ 1 }	(C47+2)	[464J]		12
2626	Kriikr	CA9769A-8	O	Ni Ag		722	KkTw	K6 V	{ -1 }	(853-2)	[A569]		10
2628	Kr!	A26299A-F	K	Hi Pr		100	KkTw	G1 V	{ 3 }	(B88+1)	[CC3A]		8
2630	K'k'rikr	D54533A-7		Lo		800	KkTw	M8 V	{ -3 }	(621+0)	[414C]		9
2631	Shosenesell	X464523-3		Ni Ag Pr	R	304	NaXX	M7 V	{ -2 }	(A40-1)	[1331]		11
2633	Bihbihn	C683316-9		Lo		900	HvFd	K1 V	{ -1 }	(721+4)	[5258]		13
2636	Illetcell	C310565-A		Ni (minor) O:2737	A	112	HvFd	K8 V M4 V	{ 0 }	(D45+2)	[858E]		8
2638	Tehlang	D357301-7		Lo		204	HvFd	G1 V M7 V	{ -3 }	(321+0)	[7137]		15
2701	Oudebong	C9C4220-7		Fl Lo		100	Lx	K0 II	{ -2 }	(711-2)	[2179]		5
2704	Vesungiasa	C330758-6		De Na Po		514	Lx	A3 V A6 V	{ -1 }	(A63+4)	[A698]		17
2706	Ciins	C300378-8		Va Lo		204	Lx	A9 V K6 V	{ -2 }	(A21+4)	[1186]		15
2707	Gh'ghukaax	B89353A-B		Ni		504	KkTw	G0 V	{ 1 }	(D45+1)	[6679]		11
2710	Tiikraakuut	D67953A-8		Ni		310	KkTw	F8 V	{ -3 }	(940+1)	[4239]		11
2711	Ex!reekibixk	C10021A-8	O	Va Lo		802	KkTw	K9 V M4 V	{ -2 }	(511-3)	[4129]		6
2712	Ilutaakikr	A52643A-E		Ni		313	KkTw	M6 V	{ 1 }	(A37+1)	[353C]		8
2717	Nab	B779436-7		Ni (minor)		314	KkTw	G9 V	{ -1 }	(632+0)	[837C]		13
2719	Riib	C77A11A-8		Wa Lo		301	KkTw	K9 V M8 V M8 V	{ -2 }	(701+3)	[51A5]		10
2720	K'kux	X9C5000-0		Fl Ba	R	001	KkTw	M3 V	{ -3 }	(400+1)	[0000]		6
2723	Karr	E110000-0		Ba		014	KkTw	K3 V	{ -3 }	(600-1)	[0000]		16
2724	Pixtii	B8A169A-B		Fl He Ni		524	KkTw	G4 V	{ 1 }	(E54-5)	[971B]		18
2726	Uunan!	D57853A-7	O	Ni Ag		400	KkTw	M7 V	{ -2 }	(644+0)	[5368]		10
2728	Hk'rr	E200000-0		Va Ba		001	KkTw	M7 V	{ -3 }	(A00+1)	[0000]		9
2729	K!rakt'rra	D23321A-9		Lo Po		412	KkTw	M3 V M5 V	{ -2 }	(C11+1)	[417B]		12
2730	Eem	E639000-0		Ba		024	KkTw	F5 III	{ -3 }	(400+2)	[0000]		15
2734	Nggander	A885316-C	K	Ga Lo		323	HvFd	F3 V	{ 1 }	(B21-5)	[1459]		11
2735	Lihrehm	B667742-A		Ga Ag Ri		103	HvFd	M5 V A1 V	{ 4 }	(86B+1)	[5B86]		11
2737	Zoru	B233884-B		Ph Na Po		103	HvFd	K4 V	{ 2 }	(875+0)	[CA7D]		11
2739	Zizas	C564421-9		Ni Pa		204	HvFd	F9 V	{ -1 }	(C33+0)	[539A]		17
2740	Bedend	D373856-7		Ph Pi		405	HvFd	M3 V M4 V	{ -2 }	(676+2)	[7666]		18
2801	Ela	B577666-7		Ni Ag O:2803		523	Lx	M1 V	{ 0 }	(752-2)	[96A8]		11
2802	Loitrala	D89756A-6		Ni Ag O:2803		925	Lx	M2 V M0 V	{ -2 }	(840+0)	[6329]		14
2803	Litmo	B300A66-E	N	Va Hi Na In Mr		814	Lx	G4 V M9 V	{ 4 }	(C9B+5)	[CE7G]		11
2804	Ledowalya	B624566-7	N	Ni O:2803		900	Lx	G6 V	{ -1 }	(240+3)	[2467]		9
2805	Rida	C243630-5		Ni Po		314	Lx	K7 V	{ -2 }	(951-2)	[7453]		17
2806	Kuaghee	B000337-B	N	As Va Lo		904	NaXX	K5 V	{ 1 }	(A21-1)	[646G]		9
2807	Arirreeno	C40243A-B	O	Ic Va Ni		813	KkTw	A0 V	{ 0 }	(B35-2)	[4487]		13
2808	Liikeela	D66953A-8	O	Ni Pr		601	KkTw	K9 V M6 V	{ -3 }	(740-1)	[627B]		7
2812	Xeghahk!ghee	C563A9A-C	O	Hi		824	KkTw	G7 V M2 V	{ 2 }	(999-2)	[6C2E]		13
2814	Gir!!kuu	C56553A-9		Ni Ag Pr (minor)		604	KkTw	K6 V M3 V	{ 0 }	(F41+0)	[2555]		11
2815	Kreregh	X55543B-0		Ni Pa (minor)	R	723	KkTw	F2 V	{ -3 }	(432-2)	[3131]		13
2821	Gzom	A410434-B		Ni (minor)		915	KkTw	M0 V M3 V	{ 1 }	(G35-1)	[155E]		12
2823	Hka	E79A000-0		Wa Ba		002	KkTw	K7 V M6 V	{ -3 }	(400+1)	[0000]		7
2826	Bak	C65289A-8	K	Ph Po		400	KkTw	M8 V M3 V	{ -1 }	(875-1)	[873C]		8
2827	Ghaahk!b	B67653A-B		Ni Ag		202	KkTw	M3 V	{ 2 }	(848+1)	[574B]		9
2828	Luupim	X445853-3		Ph Pa Pi (Luupim)	R	601	KkTw	K9 V	{ -2 }	(475+1)	[7673]		6
2830	Xikanookr	B79479A-A	O	Ag Pi		100	KkTw	M4 V	{ 3 }	(C6B-2)	[6A89]		12
2832	Fexab	C422676-6		He Ni Na Po		915	HvFd	M6 V M6 V	{ -2 }	(350+0)	[7425]		18
2834	Nondip	BAF2511-C		Ni		700	HvFd	K1 V M6 V	{ 1 }	(642-3)	[5648]		6
2835	Diles	A425304-B		Lo		901	HvFd	M2 V	{ 1 }	(B21-5)	[346A]		11
2836	Thustrax	C766521-5		Ga Ni Ag Pr		502	HvFd	M0 V	{ -1 }	(640+0)	[7455]		7
2839	Kaladan	C000316-9		As Va Lo		313	HvFd	F0 V G2 V	{ -1 }	(821-1)	[2279]		12
2840	Gexel	E67A525-7		Wa Ni		913	HvFd	K4 V	{ -3 }	(B43+1)	[7269]		12
2901	Elcir	A9B5356-D		Fl Lo		904	Lx	M5 V M9 V M4 V	{ 1 }	(D21-4)	[646D]		9
2902	Poayisoong	C30058A-8		Va Ni		804	Lx	F1 V	{ -2 }	(942-3)	[3388]		11
2905	Bagiriyo	C120725-B		De Na Pi Po		503	Lx	F9 V	{ 1 }	(86A+0)	[8868]		9
2910	Tikru	E411000-0		Ic Ba		001	KkTw	K6 V	{ -3 }	(800+2)	[0000]		10
2912	Zjemu-ay	D67453A-7		Ni Ag (Mazjaru)		202	KkTw	K0 V F5 V	{ -2 }	(941+2)	[1389]		11
2913	Xoognireenak'r	C41143A-B		Ic Ni		103	KkTw	G7 V	{ 0 }	(D32-1)	[546F]		8
2916	Kex	B65989A-A	O	Ph		500	KkTw	M2 V	{ 2 }	(A7B+3)	[3A6E]		9
2917	Mbar	C766A9A-C		Ga Hi		800	KkTw	M2 V	{ 2 }	(C96-2)	[AC59]		6
2918	G!'kuleer	A764A9A-F	K	Hi		311	KkTw	A6 V	{ 3 }	(A97-1)	[CD1D]		11
2922	Eelareer't	C11021A-B		Lo		913	KkTw	M5 V M1 V	{ 0 }	(B11+2)	[324A]		11
2923	Rreerr	E8D9000-0		Ba		000	KkTw	M3 V M9 V	{ -3 }	(600+4)	[0000]		8
2927	Kaaron!rixiraa	B41011A-A		Lo		600	KkTw	M2 V M7 V	{ 1 }	(801-4)	[1265]		8
2928	Kune	B32333A-C	K	Lo Po		215	KkTw	M8 V	{ 1 }	(B21+3)	[1459]		13
2929	Xkuux	B6B643A-B	O	Fl Ni		724	KkTw	G3 V	{ 1 }	(F36-2)	[752F]		14
2931	Wetsortreld	C84A89C-9		Wa Ph Pi		700	NaXX	M6 V M1 V	{ 0 }	(47B-2)	[5884]		12
2934	Hingka	B655954-B	NS	Ga Hi		402	NaXX	K0 V M2 V	{ 4 }	(48A+4)	[DD48]		12
2935	Este	D46658A-7		Ni Ag Pr		203	NaXX	A4 V	{ -2 }	(840+0)	[8388]		13
2938	Eruwa	E72558A-7		Ni		322	NaXX	M1 V M6 V	{ -3 }	(A41-1)	[6233]		12
2940	Saconhotegha	B140566-8		De Ni Po (minor) O:2737		801	HvFd	F4 V	{ -1 }	(842-1)	[3449]		8
3001	Yarvouse	E546000-0		Ba		004	NaXX	A6 V	{ -3 }	(400+1)	[0000]		12
3003	Vemo	E64A225-6		Wa Lo		304	NaXX	G2 V K6 V	{ -3 }	(711+0)	[1143]		9
3005	Wymist	C788856-5		Ph Pa Ri		501	NaXX	M9 V	{ 0 }	(777+1)	[7842]		12
3006	K!r!	E66753A-7		Ga Ni Ag Pr		710	KkTw	M0 V M0 V	{ -2 }	(B40+2)	[4366]		13
3007	Ting	E38053A-7		De Ni Pr		500	KkTw	G1 V	{ -3 }	(640-2)	[1297]		9
3009	!'g	B77811A-A	K	Lo		901	KkTw	M4 V	{ 1 }	(901+1)	[221C]		8
3013	Kruxuuk	E88843A-7		Ni Pa		601	KkTw	G6 V	{ -3 }	(B31-3)	[8138]		10
3014	Lam	E200000-0		Va Ba		013	KkTw	M1 V	{ -3 }	(700-1)	[0000]		13
3015	Areer!kr'	E42243A-9		He Ni Po		103	KkTw	K4 V M2 V	{ -2 }	(831-2)	[523E]		14
3016	Krur	B55699A-C	K	Hi		102	KkTw	F9 V	{ 3 }	(78A+1)	[AC4D]		9
3017	Kuur	B40021A-9	K	Va Lo		203	KkTw	K6 III D	{ 0 }	(A11-4)	[225A]		12
3018	Gh'	D56269A-6		Ni Ri		200	KkTw	M3 V M7 V	{ -2 }	(A50+2)	[7456]		8
3021	Krixuu	B43633A-C	K	Lo		802	KkTw	M4 V	{ 1 }	(721+1)	[146C]		9
3023	Ghir	E25269A-7		Ni Po		914	KkTw	M7 V M0 V	{ -3 }	(351+2)	[6384]		13
3025	R'r!'t	C52411A-9	O	Lo		100	KkTw	G1 V	{ -1 }	(601+0)	[2168]		12
3026	Kragunur	D44669A-7		Ni Ag		800	KkTw	M0 V	{ -2 }	(653-1)	[4435]		11
3028	Mbagr'm	B88769A-A		Ga Ni Ag Ri		823	KkTw	K9 V M4 V	{ 3 }	(F59+3)	[99AC]		14
3029	Oob'rakook!	A62753A-D		Ni		302	KkTw	M5 V	{ 1 }	(647-1)	[762C]		6
3031	Lalendris	B57789B-A		Ph Pa Pi (Lalendri)		313	KkTw	K9 V	{ 2 }	(A7C+2)	[AA7E]		10
3035	Oni	B764788-5	NS	Ag Ri		705	NaXX	F2 V M1 V	{ 3 }	(468+3)	[AA62]		18
3039	Itanos	B773AEB-C		Hi In		303	NaXX	A4 V F5 V	{ 4 }	(698-3)	[EE3D]		13
3103	Ixapliond	C9B6532-6		Fl Ni		721	NaXX	M0 V	{ -2 }	(240-5)	[5328]		12
3104	Wohinge	E210234-6		Lo		101	NaXX	G4 V M1 V	{ -3 }	(611+1)	[6139]		10
3105	Xaakeel	B65569A-A	N	Ga Ni Ag		710	KkTw	G7 V	{ 2 }	(A58-1)	[684B]		13
3108	Agr'ng	A22321A-A	K	Lo Po		114	KkTw	F6 V	{ 1 }	(E11+0)	[1388]		13
3111	Kaagr	A35199A-F		Hi Po		701	KkTw	M6 V	{ 3 }	(689+1)	[BC3G]		9
3112	R!!lukuhkaarr	B68579A-A	K	Ga Ag Ri		224	KkTw	A2 V	{ 4 }	(F68-2)	[CB1D]		17
3113	In'r'n	E6A0000-0		He Ba		012	KkTw	F3 V	{ -3 }	(600-1)	[0000]		11
3114	Ak	E100000-0		Va Ba		020	KkTw	K8 V M2 V	{ -3 }	(B00+0)	[0000]		8
3116	Kr!keekaa	E64633A-7		Lo		700	KkTw	M7 V M8 V M2 V	{ -3 }	(321+4)	[1148]		5
3118	Eek	B654A9A-D	K	Hi		310	KkTw	K2 V	{ 3 }	(89D+0)	[BD4F]		8
3119	Kriirar	C74653A-7		Ni Ag (minor)		420	KkTw	A0 V	{ -1 }	(741-4)	[2426]		7
3121	L!l'krukaraa	B63669A-B	K	Ni		303	KkTw	M7 V	{ 1 }	(956+0)	[974D]		10
3122	Kup	B56979A-B		Ri		210	KkTw	M3 V	{ 3 }	(96A+0)	[3A1A]		12
3123	K!x	B87833A-B	K	Lo		604	KkTw	F8 V	{ 1 }	(B21+2)	[8419]		16
3124	Grikar	C77233A-9	O	He Lo		602	KkTw	A5 V	{ -1 }	(721+1)	[122E]		10
3125	Latuun	B44279A-A		He Pi Po		304	KkTw	K9 V M5 V	{ 2 }	(968+2)	[B97C]		15
3126	Rreegreek!	A46199A-F		Hi Pr		200	KkTw	M7 V M4 V M6 V	{ 3 }	(88C+2)	[9C2H]		13
3128	Ir't'rruu	CAA533B-6		Fl Lo (minor)		401	KkTw	M7 V M8 V	{ -2 }	(621-3)	[2113]		10
3130	Tuktaar	C655A9A-C	K	Ga Hi		121	KkTw	G2 V	{ 2 }	(89D-4)	[BC1F]		12
3131	Ilyi	C400422-7		Va Ni		301	SELK	F6 III	{ -2 }	(630+1)	[4239]		7
3132	Arcireis	C898210-7		Lo		923	SELK	G9 V	{ -2 }	(811+0)	[2199]		12
3133	Untung	D886226-7		Ga Lo		621	SELK	K7 V M4 V	{ -3 }	(311-3)	[1182]		7
3134	Cheriidead	B777754-7		Ag Pi		303	NaXX	M9 V	{ 1 }	(565-4)	[3859]		8
3138	Trathitalye	A576672-7		Ni Ag		803	NaXX	M6 V	{ 0 }	(856-3)	[6643]		7
3140	Arer	B849537-8		Ni		100	NaXX	F9 V	{ -1 }	(641+3)	[8474]		10
3201	Goldstoda	D788887-2		Ph Pa Ri		601	NaXX	K6 V M6 V	{ -1 }	(575-1)	[8765]		10
3203	Shana	C662353-6		Lo		403	NaXX	G6 V K6 V	{ -2 }	(721+3)	[3147]		10
3213	Rr!l	C7B711A-A	O	Fl Lo		312	KkTw	G4 IV K6 V F0 V	{ 0 }	(A01-3)	[1168]		12
3214	T!k'r	A44053A-E		De He Ni Po		614	KkTw	K3 V	{ 1 }	(F43-1)	[566E]		18
3215	'kr!xoxoritaat	D69621A-7	O	Lo		602	KkTw	K3 V M5 V	{ -3 }	(811-2)	[3135]		10
3218	T!!ghuxeet	D54333A-7	O	Lo Po		600	KkTw	M1 V	{ -3 }	(C21-1)	[2168]		11
3219	Kooxk	B40433A-B	K	Ic Va Lo		501	KkTw	M2 V	{ 1 }	(821+2)	[445E]		12
3220	Nurar	A20021A-B	K	Va Lo		300	KkTw	K0 V M1 V M9 V	{ 1 }	(611+2)	[231A]		6
3224	Taaxakaagh	C44279A-9		He Pi Po		920	KkTw	M9 V M6 V	{ 0 }	(D67-5)	[4739]		14
3226	Kiirr'ng	A26489A-C	O	Ph Pa Ri		400	KkTw	M6 V	{ 3 }	(277+1)	[6B7B]		9
3227	Krak	C66789A-8	O	Ga Ph Pa Ri		104	KkTw	F1 V	{ 0 }	(975+3)	[387C]		15
3228	Yoir	C402799-7		Ic Va Na Pi		814	SELK	M5 V	{ -1 }	(964+3)	[2615]		13
3229	Ostseda	C758310-8		Lo		924	SELK	F0 V M7 V	{ -2 }	(H21-2)	[3169]		17
3231	Lishun	A859789-9				104	SELK	G3 V M2 V	{ 1 }	(A65-2)	[584D]		14
3232	Louhteen	E6A4432-5		Fl Ni		200	SELK	G7 V K4 V	{ -3 }	(930+2)	[7183]		4
3233	Ceeinglede	D59265A-6		He Ni		822	SELK	K1 V M3 V	{ -3 }	(853-2)	[8337]		12
3235	Enge	A556420-8		Ni Pa		300	NaXX	M3 V G6 V	{ -1 }	(B30+1)	[5365]		10
3236	Whastou	C251100-7		Lo Po		410	KrPr	F3 V	{ -2 }	(801+1)	[1168]		13
3238	Elysed	A8437C7-8		Pi Po		102	KrPr	M2 V	{ 0 }	(968+0)	[8768]		12
3239	Jiouldpren	C330630-9		De Ni Na Po		400	NaXX	F8 V M8 V	{ -1 }	(655-2)	[45A9]		9
