Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
1340	Iyfyehiahwoh	B9A6283-B	Fl Lo Tz	{ 1 }	(C11+1)	[1379]	-	-	-	323	17	AsMw	M1 V
1431	Arui	B662989-C	Hi Pr	{ 3 }	(589-3)	[BC39]	-	R	-	303	11	AsTv	G6 V
1435	Aikeawuatea	B86A843-C	Ph Ri Wa	{ 3 }	(A78+1)	[BB98]	-	R	-	204	13	AsVc	K3 V
1436	Re'yoheiheiw	B878365-B	Lo Co Tz O:1435	{ 1 }	(C21+1)	[144A]	-	-	-	103	11	AsVc	M3 V
1440	Esuayokhakh	BAA5294-A	Fl Lo Co Tz	{ 1 }	(B11-3)	[1349]	-	R	-	504	12	AsMw	M3 V
1531	Teiwuw	B412283-8	Ic Lo	{ -1 }	(E10+3)	[215A]	-	-	-	524	10	AsTv	G4 V
1535	Aiealokhea	B684642-A	Ag Ni Ho Ri Tr Sa	{ 3 }	(C58+2)	[796A]	-	R	-	323	12	AsWc	G9 V M6 V
1538	Eiraua	B200394-8	Lo Va Sa	{ -1 }	(920+1)	[3268]	-	-	-	104	10	AsVc	M2 V
1539	Seakhi'	C000212-9	As Lo Va	{ -1 }	(B10+1)	[116B]	-	-	-	312	12	AsT4	K4 V M0 V
1631	Stei	B8C2488-A	Fl He Ni Tz	{ 1 }	(B37-1)	[552B]	-	-	-	511	12	AsMw	M1 V M1 V
1633	Yaeistoal	C630594-7	De Ni Po	{ -2 }	(940-4)	[5319]	-	R	-	102	14	AsTv	K6 V
1639	Hkeihiyw	C660746-8	De Ri Co Sa	{ 0 }	(A6B-4)	[876A]	-	-	-	701	7	AsTv	K0 V
1733	Easeifaikh	A410A88-D	Hi In Na	{ 4 }	(B9A+2)	[7A2C]	-	-	-	522	12	AsWc	K6 V M0 V M9 V
1734	Riyhwo	B623898-B	Na Ph Pi Po Co	{ 2 }	(B7B-2)	[6A1C]	-	T	-	622	12	AsT4	K1 V M3 V
1736	Hkealoaseya	B433698-9	Na Ni Po Px Co Sa	{ 0 }	(C56-4)	[8635]	-	T	-	314	16	AsT6	K0 V K6 V
1737	Oekheauaeal	B000A89-D	As Hi In Na Va Co	{ 4 }	(E9C+1)	[FE3D]	-	R	-	313	11	AsWc	M3 V D
1740	Yeliy	B520698-9	De He Na Ni Po Co Tz	{ 0 }	(D54+1)	[A62D]	-	T	-	324	19	AsT6	M2 V
1831	Isifyeikh	E673A8D-8	Hi In Ho Tr Tz Da	{ 0 }	(998+1)	[8A18]	-	-	A	300	10	AsTv	K0 V M1 V
1833	Salrusteh	E528315-8	Lo Co Lk Sa	{ -3 }	(C20+1)	[1166]	-	-	-	103	12	AsMw	K7 V M4 V M8 V
1834	Kekakh	E88687C-6	Ga Pa Ph Ri Ho Tr Fo	{ -1 }	(674+1)	[C758]	-	-	R	303	11	AsSc	G3 V
1838	Olelehal	B521546-C	He Ni Po Px Co Tz	{ 1 }	(B43-1)	[168E]	-	T	-	703	8	AsT2	M2 V M4 V M7 V
1932	Rai	E72837B-8	Lo Tz	{ -3 }	(A20+2)	[3135]	-	-	-	212	12	AsSc	M3 V
1934	Fyo	E689595-5	Ni Pr	{ -3 }	(442+1)	[5236]	-	-	-	413	13	AsVc	F5 V F7 V M0 V
1936	Aisyahayus	B68A241-9	Lo Wa Co	{ 0 }	(B10-1)	[328A]	-	R	-	123	13	AsTv	K0 V
2033	Hyosehaulr	E581683-6	Ni Ri Sa	{ -2 }	(654+1)	[A455]	-	-	-	104	10	AsMw	G9 V
2038	Hteaawoi'	X96A000-0	Ba Wa Tz Fo	{ -3 }	(600-5)	[0000]	-	-	R	004	10	AsXX	M1 V M2 V
2039	Atlahaw	B973879-A	Ph Pi	{ 2 }	(D76+1)	[7A1E]	-	-	-	223	15	AsSc	G5 V G5 V K5 V
2040	Osohaihea	B573538-A	Ni Co	{ 1 }	(A47+2)	[765A]	-	R	-	103	16	AsMw	F1 V F1 V F5 V
2136	Eiruakuaa	B526483-C	Ni Fr Sa	{ 1 }	(B35-2)	[259E]	-	R	-	404	17	AsMw	M3 V M3 V
2137	Yayo	B685364-B	Ga Lo O:2136	{ 1 }	(C21+3)	[64AF]	-	R	-	410	10	AsMw	K3 V
2139	Farli	BAD758B-B	Ni	{ 1 }	(544-4)	[567D]	-	-	-	701	10	AsVc	G5 V
2233	Uialreou	EAA7A86-B	Fl Hi In	{ 2 }	(79E-1)	[EC99]	-	-	-	300	7	AsT1	G1 V G1 V M7 V
2234	Toa	D526A7B-B	Hi In	{ 2 }	(B99-3)	[6C49]	-	-	-	402	6	AsSc	G4 V G8 V
2236	Khealasao'a	E574313-7	Lo	{ -3 }	(A20+5)	[1127]	-	-	-	102	14	AsSc	K7 V
2237	Iysoalr	D864583-7	Ag Ni Pr	{ -2 }	(B40+1)	[4384]	-	R	-	102	14	AsWc	M0 V M0 V
2238	Aowoaeaktaio	DA62483-7	Ni	{ -3 }	(931+1)	[2176]	-	-	-	424	17	AsTv	G3 V
2239	Arlyow	D8C4676-7	Fl Ni Co Tz	{ -3 }	(950+3)	[4378]	-	-	-	614	16	AsSc	M0 V
2240	Eiyektua	D302655-9	Ic Na Ni Va	{ -2 }	(B50-2)	[842D]	-	R	-	304	11	AsMw	K1 V
2332	Uahtawekh	E99A483-6	Ni Wa	{ -3 }	(432+4)	[2156]	-	-	-	803	7	AsWc	F8 V G4 V
2338	Ektaoeaweaha	E662851-7	Ph Ri	{ -1 }	(476+4)	[7715]	-	-	-	901	7	AsT8	G1 V
2340	Hloiw	D677486-7	Ni Pa	{ -3 }	(531+5)	[6187]	-	-	-	122	16	AsWc	F7 V M7 V
2432	Yahfyatai	E52A683-7	Ni Co	{ -3 }	(450+5)	[3332]	-	-	-	820	9	AsWc	G8 V
2434	Aau	E675886-6	Pa Ph Pi	{ -2 }	(875+1)	[8636]	-	-	-	104	9	AsT4	K7 V
2438	Ouyaseiyeh	E000477-9	As Ni Va	{ -2 }	(932+1)	[1215]	-	-	-	114	13	AsSc	M3 V M3 V
2439	Yauiaohoah	D510695-7	Na Ni	{ -3 }	(A53+2)	[B38B]	-	-	-	123	13	AsTv	K0 V K5 V M9 V
2531	Haohliea	E594342-6	Lo	{ -3 }	(720+2)	[617A]	-	-	-	604	17	AsVc	G4 V K1 V
2534	Weloireil	A877272-B	Lo	{ 1 }	(B11-2)	[235E]	-	-	-	704	13	AsSc	G9 V
2535	Yowatlair	A723978-E	Hi In Na Po	{ 5 }	(88C+3)	[AE9G]	-	RT	-	713	16	AsSc	G1 V
2537	Yeahal	AAE5788-D		{ 2 }	(A65+1)	[897H]	-	R	-	113	11	AsVc	F1 V K2 V
2538	Tloaehohor	B7B3477-C	Fl Ni Px	{ 1 }	(934+1)	[354A]	-	R	-	503	15	AsSc	M0 V M4 V M6 V
2540	Hkyolewasyee	B5A057A-C	He Ni	{ 2 }	(845+1)	[171C]	-	RT	-	404	11	AsSc	G6 IV
2634	Ioroi	C660361-9	De Lo O:2535	{ -1 }	(C20+2)	[522D]	-	-	-	203	8	AsSc	F0 V F6 V
2635	Loaaa	C585161-9	Lo O:2535	{ -1 }	(800+3)	[4128]	-	R	-	800	10	AsSc	M2 V
2638	Iyhouh	B643589-B	Ni Po	{ 1 }	(A44+3)	[666A]	-	-	-	222	11	AsT2	G1 V
2732	Ftoafa	E4359A5-8	Hi	{ -1 }	(G89+1)	[583A]	-	-	-	704	10	AsT3	K7 V
2737	Eaawa	B74A384-9	Lo Wa	{ 0 }	(920+1)	[137A]	-	R	-	304	15	AsWc	G1 V M5 V
2739	Houl	B8B5979-D	Fl Hi In	{ 5 }	(887+1)	[DE5F]	-	RT	-	102	6	AsSc	G6 V
2831	Esea'aokhau	D964754-7	Ag Ri	{ 0 }	(467-4)	[6754]	-	R	-	414	12	AsMw	K0 V
2832	Tlehaiylr	D437294-6	Lo	{ -3 }	(510+1)	[1186]	-	-	-	724	13	AsVc	K6 V
2834	Hiyaitiy	D511386-8	Ic Lo	{ -3 }	(A20-1)	[3116]	-	R	-	104	13	AsWc	M3 V M4 V
2934	Ewyehaol	C570586-9	De He Ni	{ -1 }	(B40-1)	[249D]	-	T	-	322	12	AsT8	G2 V
2935	Oueih	C52A449-8	Ni	{ -2 }	(732+1)	[425A]	-	R	-	601	7	AsMw	G6 V K7 V
2937	Ikhtawielih	B527554-B	Ni	{ 1 }	(746+1)	[5639]	-	-	-	103	13	AsTv	M2 V
2939	Ealeil	B884554-9	Ag Ni Pr	{ 1 }	(A42+2)	[462D]	-	R	-	302	9	AsMw	G0 V K6 V
3039	Auao	B434362-D	Lo O:3140	{ 1 }	(D21+4)	[146J]	-	-	-	424	14	AsT3	M3 V M5 V
3040	Yowaoyuyohar	B426450-D	Ni	{ 1 }	(937+1)	[5589]	-	R	-	604	13	AsVc	G1 V K6 V
3136	Yulirairei	C784494-9	Ni Pa	{ -1 }	(835+4)	[231B]	-	-	-	604	7	AsWc	K5 V K9 V M7 V
3140	Ahloutos	B691955-D	He Hi In	{ 4 }	(888-1)	[BD6B]	-	R	-	103	13	AsT3	G4 V M9 V
3231	Wisaheih	E9C4975-9	Fl Hi In	{ 1 }	(B86+2)	[4A1B]	-	-	-	800	10	AsSc	G9 V
3232	Uika	EA67210-7	Lo	{ -3 }	(410+1)	[2119]	-	-	-	104	9	AsMw	M1 V D
3236	Hleaeasyolra	C564794-8	Ag Ri	{ 2 }	(767-2)	[B93A]	-	RT	-	700	7	AsTv	G1 V K9 V
3239	Alratiaw	C574241-9	Lo	{ -1 }	(A10-1)	[6159]	-	R	-	104	7	AsTv	G9 V
3240	Htahwyu	B546262-B	Lo O:3140	{ 1 }	(811-2)	[339C]	-	-	-	513	13	AsT3	G1 V
